geoid,aland20,awater20,lat20,lon20,name,state_plac,land_acre
40131167281007,7735,0,33.3129382,-112.0559672,Ahwatukee Foothills,455000,1.911357175
40136148003004,4973,0,33.6697904,-112.076322,Deer Valley,455000,1.228853165
40131112012009,15741,0,33.475351,-111.9723555,Camelback East,455000,3.889679805
40131063001006,22571,0,33.5516977,-112.053269,Camelback East,455000,5.577406955
40131101002003,13514,0,33.482963,-112.1368378,Maryvale,455000,3.33937697
40131062001004,19075,0,33.5500696,-112.0797927,Alhambra,455000,4.713527875
40131062002019,37835,0,33.5394446,-112.0701212,Alhambra,455000,9.349217675
40131061004006,15162,0,33.5391714,-112.0899849,Alhambra,455000,3.74660601
40131059001006,27736,0,33.5506726,-112.1306707,Alhambra,455000,6.85370428
40131055011008,16839,0,33.5609917,-112.1140647,North Mountain,455000,4.161001095
40131107021000,20725,0,33.4871141,-112.0312778,Camelback East,455000,5.121251125
40136167003016,18860,0,33.660149,-112.0780363,Deer Valley,455000,4.6604003
40131166152007,75700,0,33.3895229,-112.0840953,South Mountain,455000,18.7058485
40131148002007,8118,0,33.43202,-112.0950326,Central City,455000,2.00599839
40131034001018,42969,0,33.6102703,-112.0038698,Paradise Valley,455000,10.61785475
40136144001017,29847,0,33.6788142,-112.1389653,Deer Valley,455000,7.375342935
40136116002003,24887,0,33.7171513,-112.1588052,Deer Valley,455000,6.149702135
40131098021014,25587,0,33.4881272,-112.1881501,Maryvale,455000,6.322675635
40131097051004,27281,0,33.483045,-112.2238,Maryvale,455000,6.741271505
40131096032007,59426,0,33.5015,-112.224733,Maryvale,455000,14.68446173
40131096033007,25835,0,33.5063836,-112.2230463,Maryvale,455000,6.383957675
40131036141012,30751,0,33.6100156,-112.0956309,North Mountain,455000,7.598725855
40131139001021,122336,0,33.4389819,-112.0359452,Central City,455000,30.22983728
40131144011041,19938,0,33.4381159,-112.1097543,Estrella,455000,4.92677949
40131144011037,20247,0,33.439016,-112.1119418,Estrella,455000,5.003134935
40136122002014,16027,0,33.7487589,-112.1028201,North Gateway,455000,3.960351835
40131167323005,202616,0,33.3540707,-112.1029443,South Mountain,455000,50.06742668
40131167331032,960991,0,33.3462316,-112.0404829,Ahwatukee Foothills,455000,237.4656811
40131166192010,30945,0,33.3690575,-112.1794478,Laveen,455000,7.646664225
40131032093017,81102,0,33.5889968,-111.9627346,Paradise Valley,455000,20.04070971
40131110002009,47765,0,33.4908786,-111.9933945,Camelback East,455000,11.80297033
40131070012011,25183,0,33.5337481,-112.1445543,Alhambra,455000,6.222845215
40131045011011,22417,0,33.5680038,-112.0958309,North Mountain,455000,5.539352785
40131166103024,16511,0,33.3655671,-112.1502417,Laveen,455000,4.079950655
40131126012005,20249,0,33.4640072,-112.1381109,Maryvale,455000,5.003629145
40131167301027,36585,0,33.2906401,-112.120966,Ahwatukee Foothills,455000,9.040336425
40136127001001,88250,0,33.7612754,-111.9729822,Desert View,455000,21.80701625
40131032062009,30687,0,33.6082816,-111.9540728,Paradise Valley,455000,7.582911135
40131166181019,175404,0,33.374398,-112.2091301,Laveen,455000,43.34320542
40130820173018,70535,0,33.4666405,-112.2649944,Maryvale,455000,17.42955118
40131094022005,23045,0,33.5052008,-112.1812958,Maryvale,455000,5.694534725
40131166141013,25539,0,33.3832053,-112.0973993,South Mountain,455000,6.310814595
40131166071006,15539,0,33.3983807,-112.1209281,Laveen,455000,3.839764595
40131053003017,51061,0,33.559904,-112.0807697,North Mountain,455000,12.61742841
40131167372022,1117,0,33.3669745,-112.0316646,South Mountain,455000,0.276016285
40131051022014,12210,0,33.5383807,-112.0338411,Camelback East,455000,3.01715205
40131154001007,26252,0,33.41272,-112.067899,South Mountain,455000,6.48700046
40131032171007,136639,0,33.6376619,-111.9466874,Paradise Valley,455000,33.7641801
40131033024010,28456,0,33.620822,-112.011544,Paradise Valley,455000,7.03161988
40131059001000,82603,0,33.5521674,-112.1191225,Alhambra,455000,20.41161432
40131118004002,23421,0,33.4717873,-112.0702261,Encanto,455000,5.787446205
40131118003021,19991,0,33.4753453,-112.0793217,Encanto,455000,4.939876055
40131167282009,76090,0,33.3070736,-112.0534277,Ahwatukee Foothills,455000,18.80221945
40131091012010,29285,0,33.5036411,-112.122402,Alhambra,455000,7.236469925
40131157004003,53043,0,33.4045087,-112.0840497,South Mountain,455000,13.10719052
40131098023000,44064,0,33.4830835,-112.1885107,Maryvale,455000,10.88843472
40136106002004,63126,0,33.8070133,-112.1332227,North Gateway,455000,15.59875023
40136148003015,26771,0,33.6739677,-112.0794266,Deer Valley,455000,6.615247955
40131042031000,359545,0,33.5943463,-112.1380729,North Mountain,455000,88.84536723
40131108012000,75888,0,33.4942267,-112.0195506,Camelback East,455000,18.75230424
40131107012016,6014,0,33.4814626,-112.0387752,Encanto,455000,1.48608947
40131051012017,2407,0,33.5764951,-111.9777715,Paradise Valley,455000,0.594781735
40131167291009,24213,0,33.3083033,-112.0377413,Ahwatukee Foothills,455000,5.983153365
40131032062027,18626,0,33.6048676,-111.9463452,Paradise Valley,455000,4.60257773
40131169001017,16501,0,33.484284,-112.1130918,Encanto,455000,4.077479605
40136170021014,16746,0,33.6557573,-112.0172441,Paradise Valley,455000,4.13802033
40136189001013,15297,0,33.6430507,-112.0677294,Deer Valley,455000,3.779965185
40131125023001,13352,0,33.4723748,-112.1901592,Maryvale,455000,3.29934596
40130820082007,37228,0,33.5024293,-112.2411672,Maryvale,455000,9.19922494
40136130002003,108780,0,33.7830086,-111.9652155,Desert View,455000,26.8800819
40136170024019,80932,0,33.6568904,-112.0232956,Paradise Valley,455000,19.99870186
40131106001003,18955,0,33.4897707,-112.0641751,Encanto,455000,4.683875275
40131125182068,1142503,0,33.3960226,-112.209608,Estrella,499999,282.3182038
40131149001000,10885,0,33.4365255,-112.0744639,Central City,455000,2.689737925
40136133003009,51497,0,33.7404146,-111.993718,Desert View,499999,12.72516619
40131033022009,17903,0,33.6164386,-112.0033478,Paradise Valley,455000,4.423920815
40131042192003,5906,0,33.601013,-112.1686446,North Mountain,455000,1.45940213
40131165003002,6320,0,33.3910949,-112.0698249,South Mountain,455000,1.5617036
40131063004014,114018,0,33.5393439,-112.0625797,Camelback East,455000,28.17441789
40131160001005,19306,0,33.403958,-112.0353999,South Mountain,455000,4.77060913
40131036123032,10274,0,33.6275685,-112.0869827,North Mountain,455000,2.53875677
40131167192005,85529,0,33.315311,-111.979077,Ahwatukee Foothills,455000,21.13464355
40130822122001,25822,0,33.416371,-112.2733753,Estrella,455000,6.38074531
40131096034004,30650,0,33.4970568,-112.2269722,Maryvale,455000,7.57376825
40130820092006,53761,0,33.4823476,-112.25135,Maryvale,455000,13.28461191
40136166001003,23070,0,33.6681918,-112.0963155,Deer Valley,455000,5.70071235
40136166003013,17951,0,33.6637367,-112.0892962,Deer Valley,455000,4.435781855
40131032062024,49815,0,33.6062057,-111.9490802,Paradise Valley,455000,12.30953558
40131121003005,20575,0,33.4682105,-112.1225264,Maryvale,455000,5.084185375
40131167331010,5856,0,33.3652178,-112.0316921,South Mountain,455000,1.44704688
40130820081002,18395,0,33.5007542,-112.2443788,Maryvale,455000,4.545496475
40136129002009,17963,0,33.7520341,-111.9731742,Desert View,455000,4.438747115
40136186001003,25996,0,33.6519429,-112.105972,Deer Valley,455000,6.42374158
40131045022003,10186,0,33.5814475,-112.0901991,North Mountain,455000,2.51701153
40131058004013,33317,0,33.5497922,-112.1483438,Alhambra,455000,8.232797285
40131057021002,47520,0,33.566847,-112.1412192,North Mountain,455000,11.7424296
40131032112019,42948,0,33.6169373,-111.9857199,Paradise Valley,455000,10.61266554
40131032112021,41751,0,33.6176825,-111.9825661,Paradise Valley,455000,10.31688086
40131110003016,47423,0,33.4809435,-111.993384,Camelback East,455000,11.71846042
40131167141013,85442,0,33.2947493,-112.0228307,Ahwatukee Foothills,455000,21.11314541
40131042122016,31564,0,33.5979806,-112.1404763,North Mountain,455000,7.79962222
40131090022002,15964,0,33.5065263,-112.1123371,Alhambra,455000,3.94478422
40131166123021,26013,0,33.3621275,-112.1323982,Laveen,455000,6.427942365
40131036123004,29712,0,33.6313105,-112.0782865,North Mountain,455000,7.34198376
40131036111001,168427,0,33.6384623,-112.0545692,Deer Valley,455000,41.61915384
40136170021000,9429,0,33.6621399,-112.0145099,Paradise Valley,455000,2.329953045
40131055032005,73599,0,33.5549315,-112.1006596,North Mountain,455000,18.1866809
40131132022006,15605,0,33.4543604,-112.0597295,Central City,455000,3.856073525
40136115004007,15804,0,33.7297893,-112.178977,Deer Valley,455000,3.90524742
40131068021013,39245,0,33.53588,-112.101763,Alhambra,455000,9.697635725
40131112021007,148396,0,33.4566174,-111.9738415,Camelback East,455000,36.66939358
40131139002000,45998,0,33.4498703,-112.0382576,Central City,455000,11.36633579
40131165001019,20565,0,33.3876955,-112.081404,South Mountain,455000,5.081714325
40131046001009,3423,0,33.5748056,-112.0741429,North Mountain,455000,0.845840415
40130822132007,23371,0,33.4266416,-112.2795941,Estrella,455000,5.775090955
40131078001005,3359,0,33.527284,-112.0240781,Camelback East,455000,0.830025695
40131113004012,20044,0,33.4707015,-111.9813856,Camelback East,455000,4.95297262
40131057012003,27216,0,33.5595893,-112.1491303,North Mountain,455000,6.72520968
40131110003015,36573,0,33.4818951,-111.9933673,Camelback East,455000,9.037371165
40136184001003,24515,0,33.6522932,-112.1275803,Deer Valley,455000,6.057779075
40136184001016,13081,0,33.6517585,-112.1305579,Deer Valley,455000,3.232380505
40136185001032,37061,0,33.6407603,-112.1262309,Deer Valley,455000,9.157958405
40136129001001,43129,0,33.7542475,-111.963389,Desert View,455000,10.65739155
40131088022009,16947,0,33.5063801,-112.0682967,Alhambra,455000,4.187688435
40136196021016,17710,0,33.643837,-112.0050045,Paradise Valley,455000,4.37622955
40136168001015,14237,0,33.6574217,-112.0544989,Deer Valley,455000,3.518033885
40136166004004,44263,0,33.6599535,-112.0880258,Deer Valley,455000,10.93760862
40131042022004,66975,0,33.6233675,-112.1458422,Deer Valley,455000,16.54985738
40131086023007,10091,0,33.503322,-112.0612079,Camelback East,455000,2.493536555
40131046003017,71749,0,33.568843,-112.0805628,North Mountain,455000,17.72953665
40136124022014,14561,0,33.7686383,-112.072725,Desert View,455000,3.598095905
40131043012016,12251,0,33.5848788,-112.1268231,North Mountain,455000,3.027283355
40131037023002,7709,0,33.5904205,-112.0556012,North Mountain,455000,1.904932445
40131036082001,25716,0,33.6322011,-112.1126489,Deer Valley,455000,6.35455218
40131042041010,26024,0,33.5880596,-112.1539144,North Mountain,455000,6.43066052
40131167323008,27655,0,33.3544213,-112.0973326,South Mountain,455000,6.833688775
40131058002014,14143,0,33.5403472,-112.1419193,Alhambra,455000,3.494806015
40131172002006,48171,0,33.4248437,-112.0379586,Central City,455000,11.90329496
40131129004016,22845,0,33.454059,-112.0962714,Central City,455000,5.645113725
40131162052024,40690,0,33.3804087,-111.9821422,South Mountain,455000,10.05470245
40131162052020,2295,0,33.3820921,-111.9846327,South Mountain,455000,0.567105975
40131166122014,21648,0,33.3836361,-112.1246756,Laveen,455000,5.34932904
40136118001016,13599,0,33.7016399,-112.1519502,Deer Valley,455000,3.360380895
40131096013013,19945,0,33.498198,-112.231023,Maryvale,455000,4.928509225
40131149001022,10865,0,33.4316491,-112.0809984,Central City,455000,2.684795825
40131058003016,2584,0,33.5393586,-112.1515012,Alhambra,455000,0.63851932
40131125162007,37489,0,33.4271067,-112.1963699,Estrella,455000,9.263719345
40131057012015,39349,0,33.5580432,-112.1447882,North Mountain,455000,9.723334645
40130822061003,17290,0,33.4207713,-112.2487335,Estrella,455000,4.27244545
40131033062002,11700,0,33.6321157,-112.0232008,Paradise Valley,455000,2.8911285
40131036041004,7647,0,33.6294423,-112.0925904,Deer Valley,455000,1.889611935
40131049002003,30348,0,33.5877327,-112.0015931,Paradise Valley,455000,7.49914254
40131048025000,169908,0,33.5845695,-112.0151508,Paradise Valley,455000,41.98511634
40131079002002,115898,0,33.5218564,-111.9824093,Camelback East,455000,28.63897529
40131039002000,20566,0,33.5998328,-112.1017449,North Mountain,455000,5.08196143
40131039001013,28396,0,33.6051955,-112.1022836,North Mountain,455000,7.01679358
40131166192015,437689,0,33.3592554,-112.1892152,Laveen,455000,108.1551403
40136167001024,29223,0,33.6567098,-112.0666135,Deer Valley,455000,7.221149415
40131042123020,10412,0,33.5969899,-112.1469767,North Mountain,455000,2.57285726
40131167281009,21236,0,33.3101251,-112.0624195,Ahwatukee Foothills,455000,5.24752178
40131167142002,16477,0,33.3034933,-112.0245755,Ahwatukee Foothills,455000,4.071549085
40136151002007,29819,0,33.6981245,-111.9821623,Desert View,455000,7.368423995
40130822042019,1158923,0,33.4015616,-112.263004,Estrella,499999,286.3756679
40131166204019,25445,0,33.3865951,-112.206249,Laveen,455000,6.287586725
40131158012003,42101,0,33.3976725,-112.0706304,South Mountain,455000,10.40336761
40131032121021,25129,0,33.619243,-111.9661882,Paradise Valley,455000,6.209501545
40131104004010,19991,0,33.4918457,-112.0988457,Encanto,455000,4.939876055
40131125182043,2526,0,33.4084958,-112.2283958,Estrella,499999,0.62418723
40136184001004,18872,0,33.6529105,-112.1279933,Deer Valley,455000,4.66336556
40136189001011,15241,0,33.643456,-112.0720075,Deer Valley,455000,3.766127305
40136161003003,34546,0,33.6671316,-112.1619089,Deer Valley,455000,8.53648933
40131167301023,25794,0,33.2954262,-112.1238074,Ahwatukee Foothills,455000,6.37382637
40131166102025,67002,0,33.3713813,-112.1613999,Laveen,455000,16.55652921
40131051011023,56813,0,33.5701334,-112.0009371,Paradise Valley,455000,14.03877637
40131167032009,15817,0,33.3680118,-112.0584498,South Mountain,455000,3.908459785
40136163001016,153262,0,33.6673758,-112.1410336,Deer Valley,455000,37.87180651
40131127004005,46082,0,33.4642967,-112.1264907,Maryvale,455000,11.38709261
40131104003009,25911,0,33.4862502,-112.0923325,Encanto,455000,6.402737655
40131117004013,20804,0,33.4756879,-112.0589979,Encanto,455000,5.14077242
40131048022014,15431,0,33.5925347,-112.0228945,Paradise Valley,455000,3.813077255
40131071022003,29064,0,33.5167586,-112.1490008,Alhambra,455000,7.18185972
40131032072020,123873,0,33.5985248,-111.931716,Paradise Valley,455000,30.60963767
40130822063003,25811,0,33.4187096,-112.2496624,Estrella,455000,6.378027155
40131044011027,8954,0,33.59123,-112.1107477,North Mountain,455000,2.21257817
40131114022021,22980,0,33.4662125,-112.0009754,Camelback East,455000,5.6784729
40131161003005,27011,0,33.4046525,-112.025513,South Mountain,455000,6.674553155
40131032201025,16157,0,33.6130999,-111.931221,Paradise Valley,455000,3.992475485
40131117004016,19526,0,33.4738955,-112.0569063,Encanto,455000,4.82497223
40131160001012,16855,0,33.4005909,-112.0364227,South Mountain,455000,4.164954775
40136126002017,87401,0,33.7619626,-111.9929771,Desert View,455000,21.59722411
40136124012013,16801,0,33.6911042,-112.0373906,Desert View,455000,4.151611105
40136116002009,50005,0,33.7164382,-112.1540347,Deer Valley,455000,12.35648553
40131162041001,103719,0,33.406438,-111.9828169,South Mountain,455000,25.6294835
40136122001024,22868,0,33.7321977,-112.0955457,North Gateway,455000,5.65079714
40131167361009,3924,0,33.3718622,-112.0696733,South Mountain,455000,0.96964002
40131032173011,50688,0,33.6294447,-111.9535276,Paradise Valley,455000,12.52525824
40136147001035,119959,0,33.6815693,-112.1101642,Deer Valley,455000,29.6424687
40136198003002,58085,0,33.6463263,-111.9947375,Paradise Valley,455000,14.35309393
40131032103007,28561,0,33.6075476,-111.9941123,Paradise Valley,455000,7.057565905
40136127002015,13367,0,33.7566501,-111.9867542,Desert View,455000,3.303052535
40131046003023,22898,0,33.5682176,-112.0750461,North Mountain,455000,5.65821029
40131138006003,146625,0,33.4433583,-111.9913292,Central City,455000,36.23177063
40131070021012,31454,0,33.5337446,-112.1364287,Alhambra,455000,7.77244067
40131125122022,87880,0,33.4414413,-112.1792598,Estrella,455000,21.7155874
40131169001053,42150,0,33.4813979,-112.1229007,Maryvale,455000,10.41547575
40131051024006,39384,0,33.5409742,-112.0443092,Camelback East,455000,9.73198332
40131093003006,30689,0,33.503862,-112.1661643,Maryvale,455000,7.583405345
40131166123007,16441,0,33.3722637,-112.1320963,Laveen,455000,4.062653305
40131162032011,24191,0,33.3808401,-111.9977509,South Mountain,455000,5.977717055
40131125182024,75161,0,33.4102775,-112.2359,Estrella,455000,18.57265891
40131036123024,20849,0,33.6299768,-112.0840935,North Mountain,455000,5.151892145
40131032052016,18575,0,33.5977219,-111.9748562,Paradise Valley,455000,4.589975375
40131166123041,173742,0,33.349761,-112.1257015,Laveen,499999,42.93251691
40131129001014,22772,0,33.4632206,-112.0923651,Central City,455000,5.62707506
40131051024001,8797,0,33.5429307,-112.0433757,Camelback East,455000,2.173782685
40131042061012,20061,0,33.575902,-112.1503402,North Mountain,455000,4.957173405
40131125242005,67710,0,33.4626597,-112.2118035,Estrella,455000,16.73147955
40131125102002,134530,0,33.4256778,-112.2302196,Estrella,455000,33.24303565
40131110002000,17723,0,33.4944905,-111.9879397,Camelback East,455000,4.379441915
40131104003016,19990,0,33.4823176,-112.0940981,Encanto,455000,4.93962895
40131036141029,22440,0,33.6060946,-112.0920745,North Mountain,455000,5.5450362
40131145001004,24006,0,33.4503137,-112.1243293,Estrella,455000,5.93200263
40131067032015,11022,0,33.5244464,-112.0863068,Alhambra,455000,2.72359131
40131065023000,83121,0,33.5255326,-112.0485953,Camelback East,455000,20.53961471
40131090011007,3069,0,33.5074711,-112.1152262,Alhambra,455000,0.758365245
40131048011018,38361,0,33.580555,-112.0198948,Paradise Valley,455000,9.479194905
40131036041016,115606,0,33.6274334,-112.0981341,Deer Valley,455000,28.56682063
40131141001038,14340,0,33.4476872,-112.0782973,Central City,455000,3.5434857
40136181001022,3730,0,33.6401727,-112.1691571,Deer Valley,455000,0.92170165
40130927191001,183224,0,33.5129121,-112.2744972,Maryvale,455000,45.27556652
40136162002009,28721,0,33.6574539,-112.1545379,Deer Valley,455000,7.097102705
40131077005000,184946,0,33.5197034,-112.0456716,Camelback East,455000,45.70108133
40131077006000,28662,0,33.5233509,-112.0405657,Camelback East,455000,7.08252351
40131040004008,28893,0,33.6042765,-112.1328424,North Mountain,455000,7.139604765
40131166151013,5677,0,33.3878838,-112.0981796,South Mountain,455000,1.402815085
40131076011005,8251,0,33.5173915,-112.0621598,Camelback East,455000,2.038863355
40131075002015,80308,0,33.517279,-112.0765109,Alhambra,455000,19.84450834
40131075002016,85536,0,33.5178248,-112.0805958,Alhambra,455000,21.13637328
40131036072005,11452,0,33.6150103,-112.037505,Paradise Valley,455000,2.82984646
40131090021006,41069,0,33.5067843,-112.1019625,Alhambra,455000,10.14835525
40130820173005,12818,0,33.4720385,-112.2604011,Maryvale,455000,3.16739189
40136162002007,36623,0,33.6591954,-112.1595197,Deer Valley,455000,9.049726415
40131107022027,20474,0,33.489835,-112.031275,Camelback East,455000,5.05922777
40136181003006,28276,0,33.6533383,-112.1544025,Deer Valley,455000,6.98714098
40131041001006,25434,0,33.6231675,-112.1182493,North Mountain,455000,6.28486857
40131122011021,21281,0,33.4725584,-112.1395064,Maryvale,455000,5.258641505
40136100024023,24391,0,33.866685,-112.1572797,Rio Vista,455000,6.027138055
40131171002010,4861,0,33.4988579,-112.0827553,Encanto,455000,1.201177405
40131075002012,178659,0,33.5184876,-112.0707407,Alhambra,455000,44.1475322
40131052004008,21066,0,33.5630951,-112.0552354,North Mountain,455000,5.20551393
40131071022009,4036,0,33.5139328,-112.1490339,Alhambra,455000,0.99731578
40131069004013,8280,0,33.5330793,-112.1261659,Alhambra,455000,2.0460294
40131069002014,40040,0,33.5258174,-112.1187361,Alhambra,455000,9.8940842
40131167321007,16999,0,33.3585506,-112.0887081,South Mountain,455000,4.200537895
